E,R,count,family,fixed_pre_violated_fraction,population,post,pre,row_fraction,split,validator_profile
8741,99999,17579,itemRequiresStatement,,existing_sample,satisfied,satisfied,0.17579175791757917,overall,checked_out_bounded
8741,99999,0,itemRequiresStatement,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
8741,99999,0,itemRequiresStatement,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
8741,99999,8616,itemRequiresStatement,0.9856995767074705,existing_sample,satisfied,violated,0.08616086160861608,overall,checked_out_bounded
8741,99999,125,itemRequiresStatement,0.014300423292529459,existing_sample,violated,violated,0.0012500125001250013,overall,checked_out_bounded
8741,99999,0,itemRequiresStatement,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
8741,99999,1240,itemRequiresStatement,,existing_sample,satisfied,unknown,0.012400124001240012,overall,checked_out_bounded
8741,99999,0,itemRequiresStatement,,existing_sample,violated,unknown,0.0,overall,checked_out_bounded
8741,99999,72439,itemRequiresStatement,,existing_sample,unknown,unknown,0.7243972439724398,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,satisfied,satisfied,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
6855,6855,6855,oneOf,1.0,existing_sample,satisfied,violated,1.0,overall,checked_out_bounded
6855,6855,0,oneOf,0.0,existing_sample,violated,violated,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,satisfied,unknown,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,violated,unknown,0.0,overall,checked_out_bounded
6855,6855,0,oneOf,,existing_sample,unknown,unknown,0.0,overall,checked_out_bounded
109733,119723,9877,single,,existing_sample,satisfied,satisfied,0.08249876798944229,overall,checked_out_bounded
109733,119723,113,single,,existing_sample,violated,satisfied,0.0009438453764105477,overall,checked_out_bounded
109733,119723,0,single,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
109733,119723,66142,single,0.6027539573327987,existing_sample,satisfied,violated,0.5524585919163402,overall,checked_out_bounded
109733,119723,43591,single,0.3972460426672013,existing_sample,violated,violated,0.36409879471780693,overall,checked_out_bounded
109733,119723,0,single,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
109733,119723,0,single,,existing_sample,satisfied,unknown,0.0,overall,checked_out_bounded
109733,119723,0,single,,existing_sample,violated,unknown,0.0,overall,checked_out_bounded
109733,119723,0,single,,existing_sample,unknown,unknown,0.0,overall,checked_out_bounded
29625,29642,17,symmetric,,existing_sample,satisfied,satisfied,0.0005735105593414749,overall,checked_out_bounded
29625,29642,0,symmetric,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
29625,29642,0,symmetric,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
29625,29642,29625,symmetric,1.0,existing_sample,satisfied,violated,0.9994264894406585,overall,checked_out_bounded
29625,29642,0,symmetric,0.0,existing_sample,violated,violated,0.0,overall,checked_out_bounded
29625,29642,0,symmetric,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
29625,29642,0,symmetric,,existing_sample,satisfied,unknown,0.0,overall,checked_out_bounded
29625,29642,0,symmetric,,existing_sample,violated,unknown,0.0,overall,checked_out_bounded
29625,29642,0,symmetric,,existing_sample,unknown,unknown,0.0,overall,checked_out_bounded
2255,100003,12454,type,,existing_sample,satisfied,satisfied,0.12453626391208264,overall,checked_out_bounded
2255,100003,0,type,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
2255,100003,0,type,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
2255,100003,901,type,0.39955654101995564,existing_sample,satisfied,violated,0.009009729708108757,overall,checked_out_bounded
2255,100003,1354,type,0.6004434589800444,existing_sample,violated,violated,0.013539593812185634,overall,checked_out_bounded
2255,100003,0,type,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
2255,100003,3837,type,,existing_sample,satisfied,unknown,0.03836884893453196,overall,checked_out_bounded
2255,100003,2412,type,,existing_sample,violated,unknown,0.024119276421707348,overall,checked_out_bounded
2255,100003,79045,type,,existing_sample,unknown,unknown,0.7904262872113836,overall,checked_out_bounded
12113,100002,46508,valueRequiresStatement,,existing_sample,satisfied,satisfied,0.4650706985860283,overall,checked_out_bounded
12113,100002,0,valueRequiresStatement,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
12113,100002,0,valueRequiresStatement,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
12113,100002,12113,valueRequiresStatement,1.0,existing_sample,satisfied,violated,0.12112757744845103,overall,checked_out_bounded
12113,100002,0,valueRequiresStatement,0.0,existing_sample,violated,violated,0.0,overall,checked_out_bounded
12113,100002,0,valueRequiresStatement,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
12113,100002,1795,valueRequiresStatement,,existing_sample,satisfied,unknown,0.017949641007179856,overall,checked_out_bounded
12113,100002,0,valueRequiresStatement,,existing_sample,violated,unknown,0.0,overall,checked_out_bounded
12113,100002,39586,valueRequiresStatement,,existing_sample,unknown,unknown,0.39585208295834085,overall,checked_out_bounded
28466,100000,6926,valueType,,existing_sample,satisfied,satisfied,0.06926,overall,checked_out_bounded
28466,100000,0,valueType,,existing_sample,violated,satisfied,0.0,overall,checked_out_bounded
28466,100000,0,valueType,,existing_sample,unknown,satisfied,0.0,overall,checked_out_bounded
28466,100000,1884,valueType,0.06618421977095483,existing_sample,satisfied,violated,0.01884,overall,checked_out_bounded
28466,100000,26582,valueType,0.9338157802290452,existing_sample,violated,violated,0.26582,overall,checked_out_bounded
28466,100000,0,valueType,0.0,existing_sample,unknown,violated,0.0,overall,checked_out_bounded
28466,100000,503,valueType,,existing_sample,satisfied,unknown,0.00503,overall,checked_out_bounded
28466,100000,85,valueType,,existing_sample,violated,unknown,0.00085,overall,checked_out_bounded
28466,100000,64020,valueType,,existing_sample,unknown,unknown,0.6402,overall,checked_out_bounded
14812,15093,123,conflictWith,,existing_sample,satisfied,satisfied,0.008149473265752336,test,checked_out_bounded
14812,15093,10,conflictWith,,existing_sample,violated,satisfied,0.0006625588020936858,test,checked_out_bounded
14812,15093,0,conflictWith,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
14812,15093,8362,conflictWith,0.5645422630299757,existing_sample,satisfied,violated,0.5540316703107401,test,checked_out_bounded
14812,15093,6450,conflictWith,0.4354577369700243,existing_sample,violated,violated,0.42735042735042733,test,checked_out_bounded
14812,15093,0,conflictWith,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
14812,15093,0,conflictWith,,existing_sample,satisfied,unknown,0.0,test,checked_out_bounded
14812,15093,0,conflictWith,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
14812,15093,148,conflictWith,,existing_sample,unknown,unknown,0.00980587027098655,test,checked_out_bounded
34223,34232,5,distinct,,existing_sample,satisfied,satisfied,0.00014606216405702266,test,checked_out_bounded
34223,34232,0,distinct,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
34223,34232,0,distinct,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
34223,34232,19763,distinct,0.577477135259913,existing_sample,satisfied,violated,0.5773253096517879,test,checked_out_bounded
34223,34232,14460,distinct,0.4225228647400871,existing_sample,violated,violated,0.42241177845290956,test,checked_out_bounded
34223,34232,0,distinct,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
34223,34232,4,distinct,,existing_sample,satisfied,unknown,0.00011684973124561814,test,checked_out_bounded
34223,34232,0,distinct,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
34223,34232,0,distinct,,existing_sample,unknown,unknown,0.0,test,checked_out_bounded
10547,10585,38,inverse,,existing_sample,satisfied,satisfied,0.0035899858290033065,test,checked_out_bounded
10547,10585,0,inverse,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
10547,10585,0,inverse,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
10547,10585,1135,inverse,0.10761353939508865,existing_sample,satisfied,violated,0.10722720831365139,test,checked_out_bounded
10547,10585,9412,inverse,0.8923864606049113,existing_sample,violated,violated,0.8891828058573453,test,checked_out_bounded
10547,10585,0,inverse,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
10547,10585,0,inverse,,existing_sample,satisfied,unknown,0.0,test,checked_out_bounded
10547,10585,0,inverse,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
10547,10585,0,inverse,,existing_sample,unknown,unknown,0.0,test,checked_out_bounded
1282,15000,2627,itemRequiresStatement,,existing_sample,satisfied,satisfied,0.17513333333333334,test,checked_out_bounded
1282,15000,0,itemRequiresStatement,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
1282,15000,0,itemRequiresStatement,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
1282,15000,1267,itemRequiresStatement,0.9882995319812793,existing_sample,satisfied,violated,0.08446666666666666,test,checked_out_bounded
1282,15000,15,itemRequiresStatement,0.01170046801872075,existing_sample,violated,violated,0.001,test,checked_out_bounded
1282,15000,0,itemRequiresStatement,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
1282,15000,197,itemRequiresStatement,,existing_sample,satisfied,unknown,0.013133333333333334,test,checked_out_bounded
1282,15000,0,itemRequiresStatement,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
1282,15000,10894,itemRequiresStatement,,existing_sample,unknown,unknown,0.7262666666666666,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,satisfied,satisfied,0.0,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
1028,1028,1028,oneOf,1.0,existing_sample,satisfied,violated,1.0,test,checked_out_bounded
1028,1028,0,oneOf,0.0,existing_sample,violated,violated,0.0,test,checked_out_bounded
1028,1028,0,oneOf,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,satisfied,unknown,0.0,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
1028,1028,0,oneOf,,existing_sample,unknown,unknown,0.0,test,checked_out_bounded
16399,17958,1545,single,,existing_sample,satisfied,satisfied,0.08603407951887738,test,checked_out_bounded
16399,17958,14,single,,existing_sample,violated,satisfied,0.000779596837064261,test,checked_out_bounded
16399,17958,0,single,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
16399,17958,9908,single,0.6041831819013355,existing_sample,satisfied,violated,0.5517318186880499,test,checked_out_bounded
16399,17958,6491,single,0.39581681809866454,existing_sample,violated,violated,0.36145450495600845,test,checked_out_bounded
16399,17958,0,single,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
16399,17958,0,single,,existing_sample,satisfied,unknown,0.0,test,checked_out_bounded
16399,17958,0,single,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
16399,17958,0,single,,existing_sample,unknown,unknown,0.0,test,checked_out_bounded
4412,4416,4,symmetric,,existing_sample,satisfied,satisfied,0.0009057971014492754,test,checked_out_bounded
4412,4416,0,symmetric,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
4412,4416,0,symmetric,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
4412,4416,4412,symmetric,1.0,existing_sample,satisfied,violated,0.9990942028985508,test,checked_out_bounded
4412,4416,0,symmetric,0.0,existing_sample,violated,violated,0.0,test,checked_out_bounded
4412,4416,0,symmetric,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
4412,4416,0,symmetric,,existing_sample,satisfied,unknown,0.0,test,checked_out_bounded
4412,4416,0,symmetric,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
4412,4416,0,symmetric,,existing_sample,unknown,unknown,0.0,test,checked_out_bounded
349,15002,1852,type,,existing_sample,satisfied,satisfied,0.12345020663911478,test,checked_out_bounded
349,15002,0,type,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
349,15002,0,type,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
349,15002,143,type,0.40974212034383956,existing_sample,satisfied,violated,0.009532062391681109,test,checked_out_bounded
349,15002,206,type,0.5902578796561605,existing_sample,violated,violated,0.013731502466337822,test,checked_out_bounded
349,15002,0,type,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
349,15002,547,type,,existing_sample,satisfied,unknown,0.036461805092654315,test,checked_out_bounded
349,15002,355,type,,existing_sample,violated,unknown,0.023663511531795762,test,checked_out_bounded
349,15002,11899,type,,existing_sample,unknown,unknown,0.7931609118784162,test,checked_out_bounded
1828,15003,7035,valueRequiresStatement,,existing_sample,satisfied,satisfied,0.46890621875624877,test,checked_out_bounded
1828,15003,0,valueRequiresStatement,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
1828,15003,0,valueRequiresStatement,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
1828,15003,1828,valueRequiresStatement,1.0,existing_sample,satisfied,violated,0.12184229820702526,test,checked_out_bounded
1828,15003,0,valueRequiresStatement,0.0,existing_sample,violated,violated,0.0,test,checked_out_bounded
1828,15003,0,valueRequiresStatement,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
1828,15003,255,valueRequiresStatement,,existing_sample,satisfied,unknown,0.016996600679864027,test,checked_out_bounded
1828,15003,0,valueRequiresStatement,,existing_sample,violated,unknown,0.0,test,checked_out_bounded
1828,15003,5885,valueRequiresStatement,,existing_sample,unknown,unknown,0.39225488235686196,test,checked_out_bounded
4278,14999,1066,valueType,,existing_sample,satisfied,satisfied,0.07107140476031736,test,checked_out_bounded
4278,14999,0,valueType,,existing_sample,violated,satisfied,0.0,test,checked_out_bounded
4278,14999,0,valueType,,existing_sample,unknown,satisfied,0.0,test,checked_out_bounded
4278,14999,271,valueType,0.06334735857877513,existing_sample,satisfied,violated,0.01806787119141276,test,checked_out_bounded
4278,14999,4007,valueType,0.9366526414212248,existing_sample,violated,violated,0.26715114340956064,test,checked_out_bounded
4278,14999,0,valueType,0.0,existing_sample,unknown,violated,0.0,test,checked_out_bounded
4278,14999,72,valueType,,existing_sample,satisfied,unknown,0.004800320021334755,test,checked_out_bounded
4278,14999,14,valueType,,existing_sample,violated,unknown,0.0009333955597039803,test,checked_out_bounded
4278,14999,9569,valueType,,existing_sample,unknown,unknown,0.6379758650576706,test,checked_out_bounded
69023,70427,675,conflictWith,,existing_sample,satisfied,satisfied,0.00958439234952504,train,checked_out_bounded
69023,70427,32,conflictWith,,existing_sample,violated,satisfied,0.00045437119286637225,train,checked_out_bounded
69023,70427,0,conflictWith,,existing_sample,unknown,satisfied,0.0,train,checked_out_bounded
69023,70427,38610,conflictWith,0.5593787578053693,existing_sample,satisfied,violated,0.5482272423928323,train,checked_out_bounded
69023,70427,30413,conflictWith,0.4406212421946308,existing_sample,violated,violated,0.43183722152015563,train,checked_out_bounded
69023,70427,0,conflictWith,0.0,existing_sample,unknown,violated,0.0,train,checked_out_bounded
69023,70427,0,conflictWith,,existing_sample,satisfied,unknown,0.0,train,checked_out_bounded
69023,70427,0,conflictWith,,existing_sample,violated,unknown,0.0,train,checked_out_bounded
69023,70427,697,conflictWith,,existing_sample,unknown,unknown,0.009896772544620671,train,checked_out_bounded
159708,159743,16,distinct,,existing_sample,satisfied,satisfied,0.00010016088341899176,train,checked_out_bounded
