addition_only,base_preserved,base_removed,deletion_only,distinct_definitions,distinct_semantic_terms_max,distinct_semantic_terms_mean,distinct_semantic_terms_median,distinct_semantic_terms_p95,distinct_semantic_terms_sum,edges_max,edges_mean,edges_median,edges_p95,edges_sum,family,input_profile,loss_from_R,nodes_max,nodes_mean,nodes_median,nodes_p95,nodes_sum,noop,paired,population,pre_triples_max,pre_triples_mean,pre_triples_median,pre_triples_p95,pre_triples_sum,primary_post_satisfied,primary_post_unknown,primary_post_violated,primary_pre_satisfied,primary_pre_unknown,primary_pre_violated,records,retention_from_R,same_subject_property_replacement,split,subset,unknown_feature_nodes_max,unknown_feature_nodes_mean,unknown_feature_nodes_median,unknown_feature_nodes_p95,unknown_feature_nodes_sum,unresolved_operations,validator_profile,vocabulary_profile
0,36233,41089,67960,420,743,59.99768500556116,38.0,157.0,4639141,1166,82.01660588189648,54.0,214.0,6341688,conflictWith,passive,63535,1161,78.26892734280024,49.0,206.0,6051910,0,9362,parent_pool,581,38.025581335195675,24.0,103.0,2940214,77322,0,0,0,0,77322,77322,0.5489397048070028,0,train,F,557,16.738263366182974,9.0,56.0,1294236,8968,checked_out_bounded,existing_train_val_minocc100
0,0,185308,174793,394,2191,186.4458469143264,233.0,258.0,34549907,4302,339.74320590584324,428.0,452.0,62957134,distinct,passive,134178,4301,337.2435135018456,426.0,449.0,62493921,0,10515,parent_pool,550,26.504878364668553,27.0,39.0,4911566,185308,0,0,0,0,185308,185308,0.5800191557689539,9355,train,F,190,2.003016599391284,1.0,9.0,371175,875,checked_out_bounded,existing_train_val_minocc100
0,0,10729,7793,76,1533,57.72336657656818,30.0,120.0,619314,2994,83.2761673967751,38.0,168.0,893470,inverse,passive,87496,2989,82.1708453723553,37.0,165.0,881611,0,2936,parent_pool,1496,40.58523627551496,18.0,83.0,435439,10729,0,0,0,0,10729,10729,0.10922881140239246,2086,train,F,1477,25.954981824960388,6.0,63.0,278471,633,checked_out_bounded,existing_train_val_minocc100
11826,11826,143,131,75,628,39.262093742167266,25.0,102.0,469928,1168,54.11663463948534,34.0,148.0,647722,itemRequiresStatement,passive,128032,1168,53.93499874676247,33.0,146.0,645548,0,12,parent_pool,583,25.986047288829475,16.0,72.0,311027,11969,0,0,0,0,11969,11969,0.08549224648395369,0,train,F,571,18.185228506976355,8.0,55.0,217659,3,checked_out_bounded,existing_train_val_minocc100
0,0,9596,2495,68,649,76.14130887869946,69.0,144.0,730652,1046,107.28636932055024,96.0,206.0,1029520,oneOf,passive,0,1019,106.56617340558566,96.0,205.0,1022609,0,7101,parent_pool,513,30.09868695289704,24.0,73.0,288827,9596,0,0,0,0,9596,9596,1.0,6626,train,F,229,14.318987077949146,8.0,48.0,137405,399,checked_out_bounded,existing_train_val_minocc100
0,50480,41965,91285,968,2262,50.5973605927849,37.0,141.0,4677473,4508,70.72981772946076,50.0,216.0,6538618,single,passive,75167,4503,68.100394829358,47.0,210.0,6295541,0,1160,parent_pool,2253,30.412429011844882,22.0,76.0,2811477,92445,0,0,0,0,92445,92445,0.5515416557287067,0,train,F,2241,15.801124993239224,11.0,46.0,1460735,939,checked_out_bounded,existing_train_val_minocc100
39847,39847,1898,1114,33,674,41.54737094262786,37.0,85.0,1734395,1234,66.86903820816865,60.0,154.0,2791448,symmetric,passive,31,1229,62.51721164211283,56.0,138.0,2609781,0,784,parent_pool,617,33.42872200263505,30.0,77.0,1395482,41745,0,0,0,0,41745,41745,0.9992579471466871,696,train,F,590,21.19075338363876,18.0,48.0,884608,41,checked_out_bounded,existing_train_val_minocc100
678,678,583,519,89,454,53.2426645519429,38.0,150.0,67139,718,67.98413957176844,48.0,192.0,85728,type,passive,138740,709,67.85646312450436,47.0,190.0,85567,0,64,parent_pool,339,26.56780333068993,13.0,92.0,33502,1261,0,0,0,0,1261,1261,0.009007078520867708,0,train,F,288,13.651863600317208,5.0,57.0,17215,55,checked_out_bounded,existing_train_val_minocc100
13461,13461,3564,2644,17,466,31.022790014684286,23.0,77.0,528163,726,40.18302496328928,28.0,100.0,684116,valueRequiresStatement,passive,122975,707,40.408046989721,28.0,101.0,687947,0,920,parent_pool,361,18.411160058737153,12.0,49.0,313450,17025,0,0,0,0,17025,17025,0.12160714285714286,832,train,F,235,7.8266079295154185,6.0,18.0,133248,61,checked_out_bounded,existing_train_val_minocc100
2608,2608,149,113,62,1585,72.0322814653609,47.0,194.0,198593,3126,95.10845121508886,54.0,288.0,262214,valueType,passive,137244,3127,94.77584330794342,55.0,283.0,261297,0,36,parent_pool,1560,43.95139644541168,24.0,142.0,121174,2757,0,0,0,0,2757,2757,0.01969271648059657,0,train,F,1264,12.26405513239028,7.0,36.0,33812,26,checked_out_bounded,existing_train_val_minocc100
0,7867,8861,14706,299,746,59.50388570062171,38.0,156.0,995381,1174,81.1462219033955,52.0,208.0,1357414,conflictWith,passive,13456,1170,77.44996413199426,49.0,201.0,1295583,0,2022,parent_pool,585,37.604913916786224,23.0,100.0,629055,16728,0,0,0,0,16728,16728,0.5542009011396767,0,val,F,562,16.704387852702055,9.0,55.0,279431,1952,checked_out_bounded,existing_train_val_minocc100
0,0,39524,37225,209,2137,186.08111527173364,233.0,258.0,7354670,4240,338.9531423944945,428.0,452.0,13396784,distinct,passive,28937,4238,336.4498785548021,426.0,449.0,13297845,0,2299,parent_pool,410,26.570615322335797,27.0,39.0,1050177,39524,0,0,0,0,39524,39524,0.5773213946626546,2067,val,F,215,2.0595840501973486,1.0,10.0,81403,168,checked_out_bounded,existing_train_val_minocc100
0,0,2223,1611,55,1543,63.69770580296896,32.0,114.0,141600,3012,94.89068825910931,40.0,158.0,210942,inverse,passive,18792,3006,93.84570400359874,39.0,158.0,208619,0,612,parent_pool,1505,46.39316239316239,19.0,78.0,103132,2223,0,0,0,0,2223,2223,0.10578158458244111,437,val,F,1485,31.05982905982906,6.0,61.0,69046,117,checked_out_bounded,existing_train_val_minocc100
2464,2464,28,26,47,461,38.107142857142854,25.0,100.0,94963,870,51.8892455858748,33.0,144.0,129308,itemRequiresStatement,passive,27508,868,51.75521669341894,33.0,141.0,128974,0,2,parent_pool,434,24.865168539325843,15.0,71.0,61964,2492,0,0,0,0,2492,2492,0.08306666666666666,0,val,F,421,17.151284109149277,7.0,54.0,42741,1,checked_out_bounded,existing_train_val_minocc100
0,0,2057,566,45,409,75.23675255226057,69.0,140.0,154762,644,106.1798736023335,96.0,204.0,218412,oneOf,passive,0,618,105.55031599416625,95.0,205.0,217117,0,1491,parent_pool,292,29.267379679144383,24.0,70.0,60203,2057,0,0,0,0,2057,2057,1.0,1390,val,F,156,13.727758872143898,8.0,45.0,28238,87,checked_out_bounded,existing_train_val_minocc100
0,10848,9135,19700,640,758,50.89185807936746,37.0,141.0,1016972,1294,71.05329530100586,50.0,214.0,1419858,single,passive,15934,1287,68.39103237752089,47.0,208.0,1366658,0,283,parent_pool,646,30.717009458039332,22.0,78.0,613818,19983,0,0,0,0,19983,19983,0.5563660662082023,0,val,F,635,15.99319421508282,11.0,47.0,319592,220,checked_out_bounded,existing_train_val_minocc100
8577,8577,405,239,25,655,41.71754620351815,38.0,84.0,374707,1142,67.08238699621465,62.0,152.0,602534,symmetric,passive,3,1085,62.715653529280786,57.0,139.0,563312,0,166,parent_pool,570,33.53451347138722,31.0,76.0,301207,8982,0,0,0,0,8982,8982,0.9996661101836394,139,val,F,379,21.14484524604765,19.0,48.0,189923,15,checked_out_bounded,existing_train_val_minocc100
136,136,128,110,36,322,57.21969696969697,39.0,184.0,15106,410,74.12121212121212,48.0,262.0,19568,type,passive,29736,406,73.64015151515152,48.0,260.0,19441,0,18,parent_pool,199,30.143939393939394,13.0,119.0,7958,264,0,0,0,0,264,264,0.0088,0,val,F,153,15.18560606060606,5.0,65.0,4009,18,checked_out_bounded,existing_train_val_minocc100
2834,2834,793,602,14,300,30.957540667218087,23.0,77.0,112283,412,39.857733664185275,28.0,100.0,144564,valueRequiresStatement,passive,26373,405,40.1345464571271,29.0,101.0,145568,0,191,parent_pool,205,18.24676040805073,12.0,49.0,66181,3627,0,0,0,0,3627,3627,0.1209,174,val,F,148,7.757375241246209,6.0,18.0,28136,12,checked_out_bounded,existing_train_val_minocc100
555,555,35,21,34,387,70.66949152542372,45.0,198.0,41695,732,92.72542372881355,52.0,296.0,54708,valueType,passive,29410,733,92.37966101694916,53.0,293.0,54504,0,14,parent_pool,363,42.7864406779661,23.0,146.0,25244,590,0,0,0,0,590,590,0.019666666666666666,0,val,F,205,12.077966101694916,7.0,39.0,7126,9,checked_out_bounded,existing_train_val_minocc100
89084,212550,412932,497781,2346,2262,108.91301268461763,54.0,258.0,68123129,4508,185.90913887210183,74.0,452.0,116282820,overall,passive,1285312,4503,183.19473941696165,72.0,449.0,114585012,0,38617,parent_pool,2253,30.462649604624914,27.0,67.0,19053839,625482,0,0,0,0,625482,625482,0.32734140885935376,19624,overall,F_and_A,2241,10.718017464931044,5.0,40.0,6703927,17159,checked_out_bounded,existing_train_val_minocc100
13289,31909,61891,74686,1279,2147,109.214381663113,54.0,258.0,10244309,4272,186.5680170575693,76.0,452.0,17500080,overall,passive,192820,4268,183.83717484008528,72.0,449.0,17243927,0,5825,parent_pool,1497,30.43543710021322,27.0,67.0,2854844,93800,0,0,0,0,93800,93800,0.32726257762891636,2936,test,F_and_A,1479,10.727164179104477,5.0,40.0,1006208,2634,checked_out_bounded,existing_train_val_minocc100
62451,148698,289121,348401,2135,2262,108.91654085364043,54.0,258.0,47685731,4508,185.91845031851062,74.0,452.0,81398630,overall,passive,899736,4503,183.20714039363298,72.0,449.0,80211567,0,26967,parent_pool,2253,30.444443936878024,27.0,67.0,13329156,437819,0,0,0,0,437819,437819,0.32732784820063476,13742,train,F_and_A,2241,10.68774539250238,5.0,40.0,4679298,11936,checked_out_bounded,existing_train_val_minocc100
13344,31943,61920,74694,1356,2137,108.59538902442922,54.0,258.0,10193089,4240,185.20727017035466,74.0,452.0,17384110,overall,passive,192756,4238,182.49489149078977,71.0,449.0,17129518,0,5825,parent_pool,1505,30.574763218733686,27.0,67.0,2869839,93863,0,0,0,0,93863,93863,0.3274835234230808,2946,val,F_and_A,1485,10.850079370998158,5.0,40.0,1018421,2589,checked_out_bounded,existing_train_val_minocc100
0,52031,58792,97391,444,746,59.87837362280393,38.0,157.0,6635901,1226,81.84806403002987,52.0,214.0,9070648,conflictWith,passive,90402,1210,78.09719101630527,49.0,205.0,8654965,0,13432,parent_pool,612,37.952166968950486,24.0,102.0,4205973,110823,0,0,0,0,110823,110823,0.5507417070443533,0,overall,F_and_A,573,16.72202521137309,9.0,56.0,1853185,12890,checked_out_bounded,existing_train_val_minocc100
0,0,260916,249330,417,2191,187.73139631145656,233.0,258.0,48982125,4302,342.084617271459,428.0,452.0,89255350,distinct,passive,195493,4301,339.5992196722317,426.0,449.0,88606870,0,11586,parent_pool,550,26.531293596406506,27.0,39.0,6922439,260916,0,0,0,0,260916,260916,0.5716714613427868,9923,overall,F_and_A,215,1.8549916448205552,1.0,9.0,483997,1254,checked_out_bounded,existing_train_val_minocc100
0,0,12324,11097,73,1543,63.69620253164557,34.0,120.0,784992,3012,93.40522557611165,42.0,168.0,1151126,inverse,passive,128025,3006,91.99894514767932,42.0,163.0,1133795,0,1227,parent_pool,1505,45.64297306069458,20.0,83.0,562504,12324,0,0,0,0,12324,12324,0.08780967445439583,51,overall,F_and_A,1485,28.628042843232716,6.0,62.0,352812,866,checked_out_bounded,existing_train_val_minocc100
13647,13647,195,178,62,628,41.91489669122959,29.0,108.0,580186,1168,58.0843808698165,38.0,158.0,804004,itemRequiresStatement,passive,186158,1168,57.89322352261234,38.0,155.0,801358,0,17,parent_pool,583,27.979482733709002,18.0,78.0,387292,13842,0,0,0,0,13842,13842,0.06921,0,overall,F_and_A,571,20.130400231180467,10.0,60.0,278645,6,checked_out_bounded,existing_train_val_minocc100
0,0,13523,3586,68,649,75.73319529690157,69.0,142.0,1024140,1046,106.76403164978186,96.0,204.0,1443770,oneOf,passive,186,1019,106.06152480958367,95.0,204.0,1434270,0,9937,parent_pool,513,29.83073282555646,24.0,72.0,403401,13523,0,0,0,0,13523,13523,0.9864322707710264,9257,overall,F_and_A,229,14.054277896916364,8.0,46.0,190056,576,checked_out_bounded,existing_train_val_minocc100
0,71435,60073,129887,1058,2262,50.62792377650029,37.0,141.0,6657977,4508,70.7580527420385,50.0,216.0,9305250,single,passive,107938,4503,68.10470085470085,47.0,209.0,8956313,0,1621,parent_pool,2253,30.435007756182134,22.0,76.0,4002447,131508,0,0,0,0,131508,131508,0.5492177777035323,0,overall,F_and_A,2241,15.792560148432035,11.0,46.0,2076848,1295,checked_out_bounded,existing_train_val_minocc100
56912,56912,1795,1607,34,774,41.68213330607934,38.0,85.0,2447033,1438,67.21726540276288,60.0,154.0,3946124,symmetric,passive,945,1346,62.802272301429134,56.0,139.0,3686933,0,188,parent_pool,718,33.602704958522835,30.0,77.0,1972714,58707,0,0,0,0,58707,58707,0.9841581170790585,58,overall,F_and_A,590,21.27695164120122,19.0,49.0,1249106,63,checked_out_bounded,existing_train_val_minocc100
964,964,839,743,101,454,54.2240709927898,39.0,153.0,97766,718,69.27454242928452,50.0,200.0,124902,type,passive,198199,709,69.06821963394343,49.0,198.0,124530,0,96,parent_pool,339,27.33499722684415,13.0,94.0,49285,1803,0,0,0,0,1803,1803,0.009014909850901491,0,overall,F_and_A,288,13.961730449251247,5.0,57.0,25173,86,checked_out_bounded,existing_train_val_minocc100
13883,13883,4269,3812,18,466,35.02682899955928,26.0,80.0,635807,716,45.0110180696342,32.0,104.0,817040,valueRequiresStatement,passive,181849,698,45.31754076685765,33.0,105.0,822604,0,457,parent_pool,357,20.903151167915382,14.0,51.0,379434,18152,0,0,0,0,18152,18152,0.09075954620226899,335,overall,F_and_A,235,8.095857205817541,6.0,19.0,146956,83,checked_out_bounded,existing_train_val_minocc100
3678,3678,206,150,71,1585,71.370236869207,46.0,195.0,277202,3126,93.87384140061792,54.0,288.0,364606,valueType,passive,196117,3127,93.55664263645725,55.0,283.0,363374,0,56,parent_pool,1560,43.344490216271886,24.0,142.0,168350,3884,0,0,0,0,3884,3884,0.019419902900485498,0,overall,F_and_A,1264,12.139289392378991,7.0,36.0,47149,40,checked_out_bounded,existing_train_val_minocc100
0,7935,8855,14725,279,737,59.77564026206075,38.0,159.0,1003633,1226,81.87599761762954,52.0,218.0,1374698,conflictWith,passive,13394,1210,78.0552114353782,49.0,208.0,1310547,0,2065,parent_pool,612,38.010958904109586,23.0,105.0,638204,16790,0,0,0,0,16790,16790,0.5562549695202756,0,test,F_and_A,573,16.69815366289458,9.0,56.0,280362,1986,checked_out_bounded,existing_train_val_minocc100
0,0,39090,37312,176,2147,188.7528523919161,233.0,258.0,7378349,4272,344.1208493220773,428.0,452.0,13451684,distinct,passive,29372,4268,341.638347403428,426.0,449.0,13354643,0,1778,parent_pool,377,26.540905602455872,27.0,39.0,1037484,39090,0,0,0,0,39090,39090,0.5709736788291315,1507,test,F_and_A,153,1.8330263494499872,1.0,9.0,71653,211,checked_out_bounded,existing_train_val_minocc100
0,0,1849,1693,49,1540,64.44835045970795,34.0,135.0,119165,2996,95.13466738777717,42.0,172.0,175904,inverse,passive,19260,2992,93.70632774472688,41.0,169.0,173263,0,156,parent_pool,1497,46.49972958355868,20.0,85.0,85978,1849,0,0,0,0,1849,1849,0.08759296982329812,0,test,F_and_A,1479,29.707950243374796,6.0,64.0,54930,119,checked_out_bounded,existing_train_val_minocc100
2027,2027,24,21,31,610,43.74987810823988,30.0,113.0,89731,1148,60.8152120916626,40.0,172.0,124732,itemRequiresStatement,passive,27948,1147,60.572891272549974,39.0,169.0,124235,0,3,parent_pool,573,29.343247196489518,19.0,85.0,60183,2051,0,0,0,0,2051,2051,0.06836894563152104,0,test,F_and_A,562,21.318381277425647,11.0,64.0,43724,2,checked_out_bounded,existing_train_val_minocc100
0,0,2008,525,49,342,74.63894422310757,68.0,140.0,149875,520,105.2589641434263,96.0,200.0,211360,oneOf,passive,48,504,104.574203187251,95.0,201.0,209985,0,1483,parent_pool,239,29.48605577689243,24.0,70.0,59208,2008,0,0,0,0,2008,2008,0.9766536964980544,1377,test,F_and_A,150,13.76195219123506,8.0,45.0,27634,91,checked_out_bounded,existing_train_val_minocc100
0,10685,9009,19460,586,704,50.281811719305374,37.0,138.0,990250,1304,70.20463085203615,50.0,210.0,1382610,single,passive,16223,1281,67.54173860058901,47.0,204.0,1330167,0,234,parent_pool,651,30.090433634609525,22.0,74.0,592601,19694,0,0,0,0,19694,19694,0.5483197371718128,0,test,F_and_A,600,15.647100639788768,11.0,44.0,308154,188,checked_out_bounded,existing_train_val_minocc100
8488,8488,274,254,27,774,41.75519287833828,38.0,87.0,365859,1438,67.31956174389408,60.0,158.0,589854,symmetric,passive,129,1346,62.91246290801187,56.0,142.0,551239,0,20,parent_pool,718,33.654302670623146,30.0,79.0,294879,8762,0,0,0,0,8762,8762,0.9854909459003487,5,test,F_and_A,309,21.379707829262724,19.0,50.0,187329,7,checked_out_bounded,existing_train_val_minocc100
151,151,130,114,42,311,55.84341637010676,39.0,150.0,15692,382,70.5693950177936,52.0,198.0,19830,type,passive,29720,374,70.2491103202847,53.0,194.0,19740,0,16,parent_pool,181,28.2135231316726,14.0,96.0,7928,281,0,0,0,0,281,281,0.009366354454851506,0,test,F_and_A,141,14.135231316725978,6.0,53.0,3972,15,checked_out_bounded,existing_train_val_minocc100
2107,2107,630,566,11,182,34.580928023383265,26.0,79.0,94648,316,44.37486298867373,32.0,104.0,121454,valueRequiresStatement,passive,27264,290,44.6737303617099,32.0,104.0,122272,0,64,parent_pool,157,20.575447570332482,14.0,51.0,56315,2737,0,0,0,0,2737,2737,0.09123029232358922,47,test,F_and_A,110,8.093167701863354,6.0,20.0,22151,10,checked_out_bounded,existing_train_val_minocc100
516,516,22,16,29,423,68.9721189591078,47.0,194.0,37107,806,89.13382899628253,54.0,284.0,47954,valueType,passive,29462,807,88.91449814126393,55.0,281.0,47836,0,6,parent_pool,400,41.01115241635688,24.0,140.0,22064,538,0,0,0,0,538,538,0.017933333333333332,0,test,F_and_A,235,11.70817843866171,7.0,32.0,6299,5,checked_out_bounded,existing_train_val_minocc100
0,36229,41079,67960,419,743,59.98405080974802,38.0,157.0,4637247,1166,81.99611941843017,54.0,214.0,6338956,conflictWith,passive,63549,1161,78.24859005536297,49.0,206.0,6049242,0,9348,parent_pool,581,38.015651678998296,24.0,103.0,2938914,77308,0,0,0,0,77308,77308,0.5488403132254698,0,train,F_and_A,557,16.731761266621824,9.0,56.0,1293499,8955,checked_out_bounded,existing_train_val_minocc100
0,0,182850,174793,363,2191,187.58500410172272,233.0,258.0,34299918,4302,341.8060705496308,428.0,452.0,62499240,distinct,passive,136636,4301,339.32077659283567,426.0,449.0,62044804,0,8057,parent_pool,550,26.518255400601586,27.0,39.0,4848863,182850,0,0,0,0,182850,182850,0.5723255479113326,6897,train,F_and_A,190,1.8517035821711785,1.0,9.0,338584,875,checked_out_bounded,existing_train_val_minocc100
0,0,8683,7793,72,1533,62.294368305885065,34.0,120.0,540902,2994,90.61177012553264,42.0,168.0,786782,inverse,passive,89542,2989,89.19382701831164,42.0,163.0,774470,0,890,parent_pool,1496,44.24657376482782,20.0,82.0,384193,8683,0,0,0,0,8683,8683,0.08839908373631968,45,train,F_and_A,1477,27.33767131175861,6.0,61.0,237373,630,checked_out_bounded,existing_train_val_minocc100
9627,9627,143,131,59,628,41.73623336745138,29.0,106.0,407763,1168,57.925076765609006,38.0,154.0,565928,itemRequiresStatement,passive,130231,1168,57.73664278403275,38.0,153.0,564087,0,12,parent_pool,583,27.90174002047083,18.0,76.0,272600,9770,0,0,0,0,9770,9770,0.069785215819887,0,train,F_and_A,571,20.068577277379735,10.0,59.0,196070,3,checked_out_bounded,existing_train_val_minocc100
0,0,9487,2495,64,649,76.09876673342468,69.0,144.0,721949,1046,107.24823442605671,96.0,204.0,1017464,oneOf,passive,109,1019,106.52745862759566,96.0,204.0,1010626,0,6992,parent_pool,513,30.043217033835774,24.0,72.0,285020,9487,0,0,0,0,9487,9487,0.9886411004585244,6518,train,F_and_A,229,14.213977021186887,8.0,47.0,134848,398,checked_out_bounded,existing_train_val_minocc100
